country,continent,year,lifeExp,pop,gdpPercap,iso_alpha,iso_num
Venezuela,Americas,1997,72.146,22374398,10165.49518,VEN,862
Venezuela,Americas,2002,72.766,24287670,8605.047831,VEN,862
Venezuela,Americas,2007,73.747,26084662,11415.805690000001,VEN,862
Vietnam,Asia,1952,40.412,26246839,605.0664917,VNM,704
Vietnam,Asia,1957,42.887,28998543,676.2854477999999,VNM,704
Vietnam,Asia,1962,45.363,33796140,772.0491602000001,VNM,704
Vietnam,Asia,1967,47.838,39463910,637.1232887,VNM,704
Vietnam,Asia,1972,50.254,44655014,699.5016441,VNM,704
Vietnam,Asia,1977,55.763999999999996,50533506,713.5371196000001,VNM,704
Vietnam,Asia,1982,58.816,56142181,707.2357863,VNM,704
Vietnam,Asia,1987,62.82,62826491,820.7994449,VNM,704
Vietnam,Asia,1992,67.66199999999999,69940728,989.0231487,VNM,704
Vietnam,Asia,1997,70.672,76048996,1385.896769,VNM,704
Vietnam,Asia,2002,73.017,80908147,1764.456677,VNM,704
Vietnam,Asia,2007,74.249,85262356,2441.576404,VNM,704
West Bank and Gaza,Asia,1952,43.16,1030585,1515.5923289999998,PSE,275
West Bank and Gaza,Asia,1957,45.67100000000001,1070439,1827.0677420000002,PSE,275
West Bank and Gaza,Asia,1962,48.126999999999995,1133134,2198.9563120000003,PSE,275
West Bank and Gaza,Asia,1967,51.631,1142636,2649.7150070000002,PSE,275
West Bank and Gaza,Asia,1972,56.532,1089572,3133.4092769999997,PSE,275
West Bank and Gaza,Asia,1977,60.765,1261091,3682.8314939999996,PSE,275
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082,PSE,275
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384,PSE,275
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756,PSE,275
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619,PSE,275
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575,PSE,275
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798,PSE,275
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761,YEM,887
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547,YEM,887
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006,YEM,887
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463,YEM,887
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031,YEM,887
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177,YEM,887
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.5570100000002,YEM,887
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538,YEM,887
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673,YEM,887
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526,YEM,887
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827,YEM,887
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906,YEM,887
Zambia,Africa,1952,42.038000000000004,2672000,1147.388831,ZMB,894
Zambia,Africa,1957,44.077,3016000,1311.956766,ZMB,894
Zambia,Africa,1962,46.023,3421000,1452.725766,ZMB,894
Zambia,Africa,1967,47.768,3900000,1777.0773179999999,ZMB,894
Zambia,Africa,1972,50.107,4506497,1773.498265,ZMB,894
Zambia,Africa,1977,51.386,5216550,1588.688299,ZMB,894
Zambia,Africa,1982,51.821000000000005,6100407,1408.678565,ZMB,894
Zambia,Africa,1987,50.821000000000005,7272406,1213.315116,ZMB,894
Zambia,Africa,1992,46.1,8381163,1210.884633,ZMB,894
Zambia,Africa,1997,40.238,9417789,1071.353818,ZMB,894
Zambia,Africa,2002,39.193000000000005,10595811,1071.6139380000002,ZMB,894
Zambia,Africa,2007,42.38399999999999,11746035,1271.211593,ZMB,894
Zimbabwe,Africa,1952,48.451,3080907,406.8841148,ZWE,716
Zimbabwe,Africa,1957,50.468999999999994,3646340,518.7642681,ZWE,716
Zimbabwe,Africa,1962,52.358000000000004,4277736,527.2721818,ZWE,716
Zimbabwe,Africa,1967,53.995,4995432,569.7950712,ZWE,716
Zimbabwe,Africa,1972,55.635,5861135,799.3621757999999,ZWE,716
Zimbabwe,Africa,1977,57.674,6642107,685.5876821,ZWE,716
Zimbabwe,Africa,1982,60.363,7636524,788.8550411,ZWE,716
Zimbabwe,Africa,1987,62.351000000000006,9216418,706.1573059,ZWE,716
Zimbabwe,Africa,1992,60.376999999999995,10704340,693.4207856,ZWE,716
Zimbabwe,Africa,1997,46.809,11404948,792.4499602999999,ZWE,716
Zimbabwe,Africa,2002,39.989000000000004,11926563,672.0386227000001,ZWE,716
Zimbabwe,Africa,2007,43.486999999999995,12311143,469.70929810000007,ZWE,716
